species,common_name,family,region,venom_type,toxicity_level,antivenom_available,conservation_status,habitat,avg_length,max_length,image_path,venomous
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_46.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_52.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_50.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_51.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_45.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_55.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_54.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_58.jpeg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_43.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_48.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_49.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_60.jpeg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_11.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_8.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_12.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_17.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_16.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_28.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_15.jpg,False
Ahaetulla nasuta,Green Tree Vine,Colubridae,Peninsular India,Mildly venomous,Non-toxic,No,Least Concern,"Forests, gardens",150,200,data/raw_images/Non-Venomous/Green Tree Vine/Green_29.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_17.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_70.jpeg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000033.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_16.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000051_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000041_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000301_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_28.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_14.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000019.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000031.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000025.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000018.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000461_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000471_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_15.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_29.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_11.JPG,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_39.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000034.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000020.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000008.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000021.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000035.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_10.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_12.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000023.png,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000023.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000037.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000261_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000271_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000036.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000022.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_71.jpeg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000501_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000181_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000191_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000044.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000141_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000211_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000201_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000043.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000042.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_77.jpeg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000021_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000031_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000361_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000040.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/000041.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000091_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000411_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_41.png,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000241_123.jpg,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_40.png,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/CommonTrinket_42.png,False
Coelognathus helena,CommonTrinket,Colubridae,"South Asia (India, Sri Lanka, Pakistan, Bangladesh, Nepal)",Non-venomous,Non-toxic,No,Least Concern,"Forests, agricultural fields, human settlements, scrublands",70,150,data/raw_images/Non-Venomous/CommonTrinket/0000111_123.jpg,False
